txn_id,category,sales_amount,qty,sale_date
5953,Paper,20.736,4,4/15/2017
5976,Storage,360.38,2,7/13/2017
5977,Paper,13.56,2,7/13/2017
5979,Tables,429.9,5,9/7/2014
5980,Binders,32.06,2,9/7/2014
5981,Chairs,161.96,2,9/7/2014
5982,Storage,19.86,2,9/7/2014
6023,Envelopes,7.08,3,11/17/2014
6035,Appliances,19.568,2,4/19/2015
6036,Binders,310.392,4,4/19/2015
6047,Tables,692.94,3,6/9/2016
6050,Paper,173.488,7,6/15/2016
6051,Art,57.75,5,4/25/2015
6052,Appliances,272.4,5,4/25/2015
6056,Binders,2.068,1,8/18/2016
6057,Paper,83.84,8,8/18/2016
6072,Storage,152.688,2,12/31/2015
6073,Fasteners,3.488,2,12/31/2015
6074,Supplies,5.888,2,12/31/2015
6081,Storage,151.056,9,8/5/2017
6082,Furnishings,25.16,5,2/18/2014
6083,Binders,6.216,6,11/22/2016
6084,Art,23.616,9,11/22/2016
6085,Accessories,24.032,2,11/22/2016
6086,Labels,2.088,1,11/22/2016
6087,Binders,4.488,6,11/22/2016
6107,Appliances,19.432,2,12/20/2014
6108,Accessories,65.44,5,12/20/2014
6109,Labels,6.0,2,9/11/2016
6110,Binders,1.908,3,9/11/2016
6123,Storage,61.568,2,12/4/2017
6124,Paper,20.96,4,8/31/2015
6136,Accessories,27.696,3,10/18/2015
6137,Appliances,73.164,6,10/18/2015
6145,Paper,20.07,3,6/27/2017
6158,Envelopes,81.54,3,8/3/2016
6159,Accessories,167.28,12,8/3/2016
6168,Paper,117.456,3,4/20/2015
6173,Binders,26.7,5,8/2/2014
6174,Accessories,21.2,2,8/2/2014
6175,Storage,838.38,2,8/2/2014
6190,Phones,383.84,4,4/4/2017
6193,Paper,25.92,5,12/22/2017
6194,Binders,6.33,5,12/22/2017
6195,Paper,75.88,5,12/22/2017
6198,Paper,63.77,7,11/13/2015
6199,Phones,50.97,3,11/13/2015
6200,Paper,96.08,2,11/13/2015
6201,Copiers,1439.968,4,4/16/2015
6202,Accessories,43.56,3,4/16/2015
6206,Paper,51.016,7,10/20/2016
6207,Fasteners,25.248,4,10/20/2016
6208,Chairs,56.686,1,10/20/2016
6219,Phones,125.7,6,10/20/2016
6220,Phones,191.98,2,10/20/2016
6221,Storage,20.86,7,10/20/2016
6228,Phones,88.776,3,11/2/2014
6231,Art,30.32,4,7/11/2017
6248,Binders,43.41,1,5/29/2017
6249,Furnishings,6.24,3,5/29/2017
6250,Appliances,465.16,2,5/29/2017
6251,Paper,7.98,1,5/29/2017
6252,Appliances,2.394,1,12/2/2014
6256,Labels,9.856,4,9/9/2017
6260,Binders,11.36,4,8/13/2015
6263,Binders,442.372,7,9/24/2016
6265,Binders,28.85,5,10/6/2016
6273,Accessories,116.312,7,12/11/2017
6301,Binders,24.588,3,6/6/2014
6302,Envelopes,13.984,2,6/6/2014
6303,Phones,195.96,5,11/23/2017
6304,Paper,74.352,3,6/18/2017
6315,Art,151.92,4,11/24/2014
6316,Labels,196.62,2,11/24/2014
6317,Paper,144.12,3,11/24/2014
6318,Paper,15.96,2,11/24/2014
6323,Envelopes,15.28,2,6/3/2014
6327,Storage,13.98,1,1/20/2014
6328,Furnishings,272.94,3,1/20/2014
6329,Binders,19.05,5,1/20/2014
6330,Appliances,247.716,4,1/20/2014
6331,Storage,66.58,2,1/20/2014
6332,Art,,3,1/20/2014
6333,Furnishings,14.73,3,1/20/2014
6334,Binders,29.7,5,1/20/2014
6351,Furnishings,108.4,5,9/3/2017
6370,Furnishings,38.08,5,10/3/2016
6384,Binders,32.784,4,1/15/2017
6385,Accessories,47.984,2,1/15/2017
6386,Accessories,62.592,8,1/15/2017
6387,Binders,4.276,1,1/15/2017
6388,Paper,10.56,2,1/30/2014
6389,Storage,229.94,2,1/30/2014
6398,Art,5.248,2,10/31/2017
6408,Chairs,899.43,5,5/14/2017
6409,Art,46.2,5,5/14/2017
6410,Paper,47.952,3,5/14/2017
6411,Phones,7.992,1,5/14/2017
6412,Paper,76.864,2,5/14/2017
6419,Supplies,21.96,2,10/31/2016
6420,Chairs,368.97,3,10/31/2016
6421,Art,12.39,3,10/31/2016
6422,Storage,332.94,3,10/31/2016
6434,Paper,23.52,5,3/30/2015
6435,Phones,180.96,5,3/30/2015
6439,Tables,974.988,4,12/14/2017
6446,Fasteners,7.104,6,3/5/2015
6447,Furnishings,103.5,5,3/4/2017
6448,Labels,2.464,1,3/4/2017
6449,Storage,8.72,1,3/4/2017
6453,Phones,158.376,3,12/19/2015
6454,Art,3.44,2,10/8/2015
6471,Phones,131.98,2,8/29/2015
6472,Accessories,114.52,7,8/29/2015
6473,Labels,100.24,10,6/6/2014
6495,Accessories,24.0,2,10/28/2017
6496,Paper,15.552,3,10/28/2017
6497,Accessories,26.176,2,10/28/2017
6506,Art,5.304,3,6/26/2016
6521,Binders,5443.96,4,1/16/2017
6522,Chairs,302.67,3,1/16/2017
6523,Paper,56.07,7,1/16/2017
6530,Labels,6.936,3,2/23/2014
6531,Binders,4.428,3,2/23/2014
6532,Art,8.8,5,12/4/2017
6533,Accessories,142.8,1,12/4/2017
6534,Accessories,399.95,5,12/4/2017
6548,Chairs,634.116,6,3/1/2014
6549,Paper,17.472,3,3/1/2014
6550,Chairs,155.88,6,7/30/2015
6554,Accessories,319.968,4,10/20/2014
6555,Storage,505.32,3,10/20/2014
6556,Paper,3.808,1,10/20/2014
6557,Binders,8.682,1,10/20/2014
6558,Labels,24.424,1,10/20/2014
6562,Appliances,33.62,5,3/31/2017
6567,Binders,243.992,4,2/5/2017
6568,Art,7.12,5,2/5/2017
6569,Art,2.688,2,4/18/2014
6570,Chairs,317.058,3,4/18/2014
6571,Envelopes,149.352,3,4/18/2014
6572,Accessories,227.976,3,4/18/2014
6595,Art,125.93,7,5/4/2015
6619,Paper,32.4,5,1/13/2017
6620,Art,209.94,6,1/13/2017
6621,Supplies,4164.05,5,1/13/2017
6622,Bookcases,212.94,3,1/13/2017
6625,Tables,102.438,1,1/19/2015
6626,Chairs,199.304,4,1/19/2015
6633,Appliances,54.48,1,5/6/2016
6641,Binders,125.88,6,8/5/2017
6642,Accessories,79.78,2,8/5/2017
6643,Labels,133.2,9,8/5/2017
6649,Binders,42.616,7,9/8/2017
6650,Copiers,319.984,2,9/8/2017
6651,Fasteners,45.92,5,9/8/2017
6652,Furnishings,21.184,2,9/8/2017
6653,Paper,20.736,4,9/8/2017
6654,Chairs,213.43,5,9/8/2017
6666,Paper,219.84,5,7/14/2016
6675,Art,10.92,6,11/21/2015
6676,Machines,83.9,2,11/21/2015
6677,Appliances,19.75,5,11/21/2015
6678,Accessories,393.54,3,11/21/2015
6683,Binders,3.6,2,1/1/2017
6685,Storage,180.016,1,12/17/2015
6686,Furnishings,41.552,2,12/17/2015
6687,Art,13.12,5,12/17/2015
6690,Art,12.16,5,12/2/2017
6691,Binders,17.52,4,7/31/2017
6692,Appliances,155.88,6,7/31/2017
6695,Accessories,47.97,3,8/26/2016
6713,Furnishings,266.352,6,12/14/2017
6714,Furnishings,56.328,3,12/14/2017
6715,Accessories,39.264,3,12/14/2017
6716,Art,95.232,6,12/14/2017
6728,Paper,177.2,5,8/10/2017
6740,Storage,102.624,3,5/26/2014
6741,Chairs,359.772,2,5/26/2014
6742,Art,13.392,3,5/26/2014
6763,Labels,29.24,5,9/2/2016
6764,Storage,35.168,2,9/2/2016
6765,Machines,1362.9,3,9/2/2016
6766,Chairs,317.058,3,4/20/2017
6767,Art,15.76,2,4/20/2017
6768,Furnishings,14.56,5,4/20/2017
6777,Storage,93.456,3,9/5/2016
6794,Storage,21.488,2,11/16/2015
6795,Phones,239.976,3,11/16/2015
6796,Furnishings,34.504,2,11/16/2015
6797,Furnishings,20.104,2,8/25/2015
6798,Binders,3.798,1,8/25/2015
6799,Furnishings,7.88,5,8/25/2015
6808,Paper,98.376,3,3/31/2015
6809,Furnishings,22.38,3,3/31/2015
6819,Binders,1.68,5,12/28/2017
6820,Furnishings,7.968,3,12/28/2017
6821,Chairs,113.372,2,12/28/2017
6822,Furnishings,2.96,2,12/28/2017
6826,Storage,32.48,2,10/2/2016
6827,Copiers,17499.95,5,10/2/2016
6828,Binders,735.98,2,10/2/2016
6829,Binders,34.37,7,10/2/2016
6830,Art,33.96,2,10/2/2016
6833,Art,8.016,3,10/10/2015
6849,Paper,76.864,2,6/18/2016
6851,Bookcases,1565.88,6,1/8/2016
6852,Binders,106.05,7,1/8/2016
6864,Paper,10.368,2,12/1/2017
6872,Labels,11.952,3,12/5/2016
6874,Binders,10.78,5,10/17/2014
6875,Accessories,119.976,3,10/17/2014
6878,Furnishings,131.376,6,10/15/2015
6879,Paper,5.344,1,10/15/2015
6885,Chairs,2567.84,8,5/31/2015
6899,Chairs,602.651,7,5/24/2015
6900,Binders,7.656,6,5/24/2015
6903,Fasteners,16.0,4,9/2/2017
6904,Appliances,5.588,2,9/2/2017
6905,Storage,235.92,5,9/2/2017
6907,Binders,41.28,2,5/20/2017
6915,Storage,132.16,1,12/22/2014
6916,Binders,17.904,6,12/22/2014
6917,Paper,124.032,4,12/22/2014
6936,Accessories,95.976,3,11/30/2017
6937,Furnishings,84.272,2,9/2/2016
6938,Paper,-15.5,2,6/15/2014
6948,Storage,221.024,2,4/25/2015
6949,Chairs,128.058,3,4/25/2015
6952,Machines,479.988,2,11/20/2015
6975,Art,31.744,2,9/15/2017
6983,Binders,24.1,5,9/1/2016
6984,Phones,8.78,1,9/1/2016
6985,Appliances,376.74,4,9/1/2016
6986,Binders,29.52,4,9/1/2016
6987,Art,11.96,2,9/1/2016
6988,Binders,26.4,5,9/1/2016
6990,Appliances,1.392,2,12/11/2017
6997,Binders,13.84,4,12/23/2017
6998,Paper,175.872,4,12/23/2017
7002,Chairs,366.744,4,3/30/2015
7005,Paper,5.184,1,12/23/2014
7007,Furnishings,8.544,2,12/15/2014
7029,Paper,33.9,5,12/20/2016
7046,Paper,9.248,2,11/3/2016
7068,Binders,1.964,2,5/21/2016
7069,Paper,82.656,9,5/21/2016
7071,Paper,9.248,2,9/5/2016
7072,Art,4.448,2,7/23/2016
7073,Paper,5.184,1,7/23/2016
7074,Art,175.92,5,7/23/2016
7075,Binders,4.752,4,7/23/2016
7076,Supplies,13.344,2,7/23/2016
7095,Accessories,479.952,6,2/9/2015
7102,Paper,19.648,2,8/1/2016
7132,Tables,257.94,3,11/26/2017
7133,Phones,1879.96,4,11/26/2017
7134,Furnishings,27.46,2,11/26/2017
7135,Phones,89.98,2,11/26/2017
7136,Chairs,828.6,3,11/26/2017
7141,Accessories,113.52,4,9/7/2017
7142,Furnishings,135.3,5,9/7/2017
7150,Phones,971.88,3,6/26/2015
7154,Appliances,53.088,7,12/10/2015
7160,Phones,222.384,2,5/13/2015
7161,Fasteners,16.0,4,5/13/2015
7173,Accessories,143.96,5,3/26/2017
7174,Copiers,2399.96,5,3/26/2017
7175,Paper,74.352,3,3/26/2017
7176,Appliances,87.168,8,3/26/2017
7177,Storage,32.232,3,3/26/2017
7185,Supplies,5.552,2,8/17/2017
7186,Art,8.016,3,8/17/2017
7187,Chairs,74.592,4,8/17/2017
7188,Furnishings,16.784,2,8/17/2017
7189,Appliances,38.864,4,8/17/2017
7204,Furnishings,8.736,3,12/29/2014
7215,Art,16.4,5,9/27/2015
7216,Paper,25.92,4,9/27/2015
7223,Accessories,40.68,3,9/2/2017
7253,Paper,68.52,3,9/12/2016
7254,Appliances,364.74,3,5/30/2016
7255,Furnishings,47.4,5,5/30/2016
7256,Storage,49.76,4,5/30/2016
7257,Art,5.56,2,5/30/2016
7258,Paper,629.1,6,5/30/2016
7259,Art,14.7,5,5/30/2016
7260,Paper,45.36,7,5/30/2016
7261,Phones,125.99,1,5/30/2016
7266,Chairs,155.372,2,11/23/2014
7283,Binders,3.036,3,6/22/2017
7287,Accessories,6.9,1,6/20/2016
7288,Furnishings,57.69,3,6/20/2016
7289,Machines,559.71,3,9/2/2014
7296,Art,37.84,2,5/4/2014
7297,Fasteners,5.472,6,5/4/2014
7299,Tables,292.1,4,11/18/2014
7300,Furnishings,8.544,2,11/18/2014
7301,Bookcases,424.116,6,11/18/2014
7302,Binders,2.892,3,11/18/2014
7303,Storage,381.72,5,11/18/2014
7306,Tables,890.841,3,3/29/2014
7311,Binders,64.75,5,8/10/2015
7315,Phones,286.4,1,5/28/2016
7322,Paper,8.904,3,9/3/2017
7323,Accessories,100.8,2,9/3/2017
7331,Furnishings,22.752,6,11/12/2016
7349,Appliances,176.772,3,3/3/2014
7350,Binders,38.82,6,10/21/2017
7351,Binders,21.9,5,10/21/2017
7356,Binders,116.4,8,12/31/2015
7371,Phones,257.98,2,10/28/2014
7377,Art,54.336,4,11/2/2017
7380,Storage,40.74,3,9/13/2016
7381,Labels,14.4,5,9/13/2016
7382,Phones,149.95,5,9/13/2016
7383,Supplies,16.9,2,9/13/2016
7384,Paper,17.61,3,9/13/2016
7385,Appliances,378.0,2,9/13/2016
7386,Paper,17.64,3,9/13/2016
7387,Storage,373.08,6,9/13/2016
7388,Furnishings,1336.44,14,9/13/2016
7389,Phones,29.97,3,9/13/2016
7399,Paper,35.856,9,7/12/2014
7400,Accessories,23.84,4,7/12/2014
7408,Labels,11.52,5,1/20/2017
7426,Chairs,85.246,2,6/25/2016
7427,Furnishings,32.712,2,6/25/2016
7443,Paper,10.688,2,12/9/2014
7444,Storage,237.096,3,12/9/2014
7445,Paper,5.184,1,2/3/2017
7446,Paper,65.584,2,2/3/2017
7447,Furnishings,22.2,1,2/3/2017
7448,Paper,419.4,5,2/3/2017
7450,Art,9.912,3,9/17/2017
7451,Chairs,318.43,5,9/17/2017
7452,Binders,5.8,5,9/17/2017
7453,Phones,1415.76,6,9/17/2017
7454,Phones,148.48,2,6/25/2017
7455,Labels,9.248,4,7/30/2016
7456,Storage,1036.624,2,7/30/2016
7474,Art,13.568,4,4/10/2016
7485,Art,2.48,1,12/28/2017
7486,Binders,25.9,5,12/28/2017
7493,Paper,10.272,3,9/11/2017
7494,Tables,512.19,5,9/11/2017
7495,Appliances,1.556,2,9/11/2017
7506,Binders,12.176,4,6/8/2017
7537,Furnishings,13.592,2,12/3/2017
7546,Phones,719.952,6,10/10/2014
7547,Phones,755.944,7,10/10/2014
7548,Binders,11.98,5,10/10/2014
7549,Binders,0.898,1,10/10/2014
7550,Furnishings,21.204,3,9/5/2016
7557,Paper,158.28,6,11/27/2017
7558,Binders,497.94,3,11/27/2017
7563,Bookcases,198.744,4,9/3/2016
7567,Accessories,47.976,3,4/21/2017
7568,Paper,20.736,4,4/21/2017
7579,Chairs,563.94,3,12/18/2016
7590,Art,128.744,7,9/25/2015
7595,Binders,146.86,7,4/20/2017
7596,Binders,36.56,4,4/20/2017
7605,Furnishings,25.176,3,5/27/2016
7606,Furnishings,5.584,2,5/27/2016
7607,Storage,1297.368,9,5/27/2016
7608,Storage,264.32,2,12/24/2017
7612,Paper,9.54,2,2/8/2015
7613,Fasteners,5.81,1,2/8/2015
7614,Art,5.76,2,2/8/2015
7625,Appliances,850.5,5,5/23/2015
7626,Furnishings,75.33,9,5/23/2015
7630,Envelopes,335.72,5,3/30/2014
7631,Phones,251.944,7,3/30/2014
7632,Chairs,127.302,7,3/30/2014
7652,Accessories,119.448,3,8/7/2017
7653,Storage,118.16,2,8/7/2017
7660,Binders,53.9,5,6/1/2017
7661,Furnishings,76.728,3,1/7/2014
7662,Binders,10.43,7,1/7/2014
7683,Appliances,186.732,1,4/28/2015
7684,Binders,3812.97,3,4/28/2015
7687,Tables,1568.61,9,11/25/2016
7688,Binders,17.3,1,11/25/2016
7689,Accessories,160.0,8,11/25/2016
7696,Paper,163.96,5,7/2/2017
7697,Binders,5.232,4,7/2/2017
7703,Paper,11.56,2,8/26/2016
7704,Phones,209.97,3,8/26/2016
7705,Tables,447.84,4,8/26/2016
7706,Accessories,479.97,3,8/26/2016
7707,Art,8.64,3,8/26/2016
7724,Chairs,179.886,1,9/10/2015
7729,Art,17.856,4,11/26/2016
7732,Envelopes,114.848,4,9/18/2017
7733,Paper,10.688,2,6/2/2017
7747,Accessories,25.488,2,12/19/2015
7760,Paper,15.552,3,10/24/2016
7762,Paper,10.368,2,12/3/2017
7782,Binders,8.568,3,3/8/2015
7787,Binders,2.89,1,5/17/2016
7788,Fasteners,7.896,3,5/17/2016
7789,Furnishings,22.608,3,5/17/2016
7790,Paper,30.528,8,5/17/2016
7792,Binders,1.8,5,12/19/2016
7793,Accessories,39.984,2,10/12/2017
7796,Phones,307.168,4,7/12/2015
7827,Phones,508.768,4,10/31/2017
7828,Envelopes,9.912,3,10/31/2017
7833,Phones,19.136,2,5/9/2016
7840,Envelopes,6.12,3,3/28/2014
7841,Tables,1184.72,4,3/28/2014
7845,Tables,124.404,4,7/21/2017
7848,Furnishings,16.192,2,2/27/2016
7849,Storage,18.936,3,5/2/2016
7850,Storage,12.672,3,5/2/2016
7851,Labels,5.04,2,5/2/2016
7852,Paper,8.448,2,12/9/2014
7853,Appliances,20.388,2,12/9/2014
7879,Furnishings,242.176,4,11/29/2016
7905,Paper,76.64,2,11/7/2015
7906,Envelopes,4.464,1,10/15/2015
7907,Binders,3.96,10,10/15/2015
7913,Furnishings,30.344,2,4/28/2016
7918,Art,30.384,1,9/4/2017
7930,Tables,298.116,6,7/25/2017
7943,Binders,39.582,9,12/25/2017
7944,Supplies,44.688,7,12/25/2017
7945,Art,31.744,2,12/25/2017
7946,Binders,40.98,5,12/25/2017
7947,Binders,3.168,3,12/25/2017
7948,Fasteners,18.84,5,3/1/2014
7949,Chairs,362.25,6,3/1/2014
7950,Furnishings,63.552,6,3/1/2014
7951,Storage,129.552,3,3/1/2014
7981,Paper,16.448,2,1/3/2014
7984,Fasteners,15.12,5,1/22/2017
7985,Art,7.872,3,1/22/2017
7988,Labels,25.2,4,8/23/2016
7989,Labels,37.59,3,8/23/2016
7990,Storage,14.97,1,8/23/2016
7991,Accessories,1.98,2,8/23/2016
8001,Phones,263.96,4,11/8/2015
8008,Storage,541.24,4,11/17/2015
8009,Paper,106.32,3,11/17/2015
8010,Chairs,1323.9,5,11/17/2015
8020,Appliances,83.9,10,11/2/2017
8021,Paper,11.76,2,11/2/2017
8022,Appliances,4.992,3,7/21/2014
8023,Envelopes,87.92,5,7/21/2014
8024,Chairs,657.93,5,7/21/2014
8025,Binders,1.044,1,7/21/2014
8030,Accessories,106.08,6,10/21/2016
8031,Furnishings,23.076,3,1/7/2016
8032,Paper,25.92,5,1/7/2016
8033,Paper,47.952,3,6/25/2015
8034,Binders,0.984,2,6/25/2015
8035,Furnishings,75.384,9,6/25/2015
8036,Labels,4.608,2,6/25/2015
8070,Storage,454.56,5,1/1/2017
8071,Furnishings,141.42,5,1/1/2017
8072,Chairs,310.744,4,1/1/2017
8073,Art,12.736,4,1/1/2017
8074,Binders,6.47,5,1/1/2017
8075,Binders,13.748,14,1/1/2017
8076,Appliances,15.224,2,1/1/2017
8106,Bookcases,89.0664,1,2/17/2017
8107,Art,175.44,6,2/17/2017
8108,Phones,438.336,4,2/17/2017
8110,Envelopes,55.584,6,11/18/2017
8111,Chairs,127.386,2,11/18/2017
8112,Chairs,248.43,5,12/1/2016
8113,Appliances,11.648,4,12/1/2016
8114,Chairs,85.246,2,12/1/2016
8115,Art,20.64,5,10/3/2017
8117,Storage,33.29,1,11/24/2017
8119,Chairs,526.344,4,7/22/2017
8126,Binders,2.934,3,2/6/2015
8127,Accessories,18.528,2,2/6/2015
8128,Storage,670.752,3,2/6/2015
8129,Furnishings,64.96,5,8/26/2017
8134,Furnishings,72.78,3,10/8/2015
8146,Appliances,471.9,6,6/20/2014
8147,Art,3.52,2,6/20/2014
8150,Binders,10.68,2,1/26/2014
8151,Bookcases,141.96,2,1/26/2014
8159,Paper,16.032,3,12/26/2017
8176,Paper,156.512,4,1/30/2016
8183,Furnishings,22.608,3,5/18/2017
8184,Furnishings,1.892,1,5/18/2017
8185,Paper,63.312,3,7/23/2017
8186,Envelopes,7.824,1,9/13/2015
8187,Chairs,170.072,4,9/13/2015
8200,Binders,10.43,5,4/24/2017
8201,Storage,72.784,1,4/24/2017
8212,Furnishings,44.46,5,11/7/2016
8213,Storage,314.088,3,11/7/2016
8218,Fasteners,4.344,3,10/3/2014
8219,Furnishings,31.776,3,10/3/2014
8220,Labels,,2,10/3/2014
8221,Binders,1.788,3,10/3/2014
8222,Fasteners,15.072,4,10/3/2014
8223,Storage,12.624,2,2/18/2014
8247,Appliances,70.97,5,5/10/2015
8248,Art,36.784,2,5/10/2015
8250,Binders,11.212,2,3/5/2015
8251,Furnishings,4.712,2,3/5/2015
8252,Appliances,180.98,5,3/5/2015
8253,Storage,60.416,2,3/5/2015
8260,Paper,368.91,9,6/26/2016
8261,Binders,8.02,1,6/26/2016
8262,Storage,171.04,4,6/26/2016
8268,Tables,69.375,1,1/30/2017
8269,Supplies,31.68,4,1/30/2017
8270,Phones,2003.168,4,1/30/2017
8271,Art,9.344,2,1/30/2017
8283,Machines,600.53,2,12/21/2015
8284,Art,59.904,2,12/21/2015
8285,Accessories,637.44,8,12/21/2015
8286,Furnishings,51.756,3,12/21/2015
8301,Envelopes,180.96,2,4/20/2015
8306,Paper,32.4,5,8/11/2016
8307,Binders,41.86,7,8/11/2016
8308,Binders,77.56,2,8/11/2016
8310,Storage,137.352,3,3/1/2014
8311,Tables,376.509,3,3/1/2014
8314,Chairs,512.358,3,7/12/2014
8315,Fasteners,3.488,2,7/12/2014
8316,Art,22.288,7,7/12/2014
8317,Paper,16.032,3,7/12/2014
8321,Art,45.04,2,12/5/2015
8322,Binders,15.624,2,9/26/2016
8327,Binders,2.864,4,7/21/2017
8328,Binders,94.192,7,7/21/2017
8361,Art,31.744,2,1/2/2017
8362,Appliances,5.432,2,1/2/2017
8363,Tables,913.43,5,1/2/2017
8364,Storage,372.144,3,1/2/2017
8372,Binders,4.984,1,12/27/2014
8378,Storage,64.784,1,11/12/2015
8379,Paper,15.552,3,11/12/2015
8380,Envelopes,223.888,7,11/12/2015
8381,Paper,10.896,3,9/9/2014
8383,Chairs,241.5,4,2/8/2016
8398,Binders,7.68,5,9/3/2014
8413,Tables,,4,3/10/2017
8414,Paper,51.84,10,12/17/2016
8415,Accessories,165.6,3,12/17/2016
8416,Paper,106.32,3,4/6/2017
8428,Supplies,4.36,2,11/23/2017
8431,Storage,129.3,2,3/30/2014
8433,Fasteners,6.048,4,9/14/2014
8434,Paper,6.848,2,9/14/2014
8435,Furnishings,9.96,5,9/14/2014
8436,Binders,8.552,2,9/14/2014
8440,Phones,49.616,2,3/14/2017
8453,Chairs,344.372,4,4/18/2016
8454,Storage,1554.936,3,4/18/2016
8455,Furnishings,127.88,5,4/18/2016
8457,Chairs,106.869,3,5/28/2017
8458,Binders,3.564,3,5/28/2017
8459,Binders,25.68,3,8/25/2014
8460,Binders,12.384,3,8/25/2014
8463,Labels,7.5,2,9/3/2015
8469,Tables,2678.94,6,11/11/2016
8481,Phones,35.98,2,7/21/2014
8484,Binders,83.7,5,9/20/2016
8493,Paper,60.736,8,10/23/2015
8494,Copiers,479.976,3,10/23/2015
8495,Binders,6.08,1,10/23/2015
8505,Chairs,366.744,4,5/2/2016
8506,Binders,8.856,9,3/8/2016
8507,Accessories,27.96,5,3/8/2016
8508,Envelopes,146.352,3,3/8/2016
8509,Accessories,175.23,11,12/11/2015
8510,Phones,125.99,1,12/11/2015
8511,Binders,23.0,2,12/11/2015
8513,Furnishings,73.784,2,2/2/2016
8518,Furnishings,30.336,6,6/4/2017
8523,Phones,12.99,1,4/1/2016
8531,Paper,33.36,4,11/30/2016
8532,Paper,13.76,2,11/30/2016
8533,Storage,496.86,7,11/30/2016
8534,Chairs,389.97,3,11/30/2016
8551,Labels,6.264,3,7/17/2015
8552,Fasteners,14.432,4,7/17/2015
8553,Copiers,719.976,3,5/30/2014
8558,Phones,453.576,3,12/23/2016
8559,Labels,45.36,9,12/23/2016
8560,Phones,287.88,3,12/23/2016
8561,Phones,131.88,3,12/23/2016
8562,Furnishings,2.328,2,12/23/2016
8563,Chairs,1454.9,5,4/2/2016
8566,Phones,67.176,3,11/17/2016
8567,Paper,15.232,4,11/17/2016
8572,Paper,10.272,3,4/3/2016
8573,Machines,998.85,5,11/28/2014
8578,Tables,607.52,2,12/22/2017
8579,Storage,31.16,2,12/22/2017
8581,Furnishings,10.332,3,5/20/2014
8582,Paper,10.368,2,5/20/2014
8583,Accessories,20.784,2,5/20/2014
8584,Storage,66.96,5,5/20/2014
8604,Accessories,30.08,2,1/3/2016
8605,Accessories,165.6,3,1/3/2016
8606,Phones,180.96,5,1/3/2016
8621,Furnishings,30.56,5,11/6/2017
8639,Accessories,399.95,5,7/23/2017
8641,Binders,760.98,5,1/12/2017
8659,Binders,0.836,1,6/21/2016
8662,Furnishings,21.968,4,5/12/2015
8663,Phones,619.152,6,5/12/2015
8664,Paper,127.904,7,5/12/2015
8673,Fasteners,18.368,2,2/16/2017
8674,Chairs,600.558,3,2/16/2017
8675,Storage,50.352,3,2/16/2017
8676,Art,28.032,6,2/16/2017
8677,Furnishings,7.692,1,2/16/2017
8678,Tables,517.405,5,10/24/2017
8679,Binders,8.608,8,9/2/2016
8680,Accessories,159.56,5,9/2/2016
8695,Paper,19.44,3,8/23/2014
8705,Phones,115.136,8,7/23/2016
8717,Appliances,64.384,4,6/12/2016
8718,Furnishings,6.984,2,6/12/2016
8719,Art,11.264,8,6/12/2016
8720,Paper,15.552,3,6/12/2016
8721,Chairs,379.372,2,6/12/2016
8722,Storage,67.536,9,6/12/2016
8723,Binders,1.524,2,6/12/2016
8732,Supplies,52.59,3,7/31/2015
8737,Storage,535.41,3,9/4/2016
8742,Binders,10.74,3,11/9/2015
8765,Art,5.344,2,11/21/2015
8766,Binders,1.696,2,11/21/2015
8767,Appliances,24.588,3,11/21/2015
8768,Binders,7.98,5,11/21/2015
8776,Art,3.536,2,12/5/2016
8777,Chairs,528.43,5,7/2/2016
8778,Paper,41.472,8,7/2/2016
8781,Art,55.328,2,3/1/2015
8782,Bookcases,1227.9984,6,3/1/2015
8792,Phones,537.544,7,3/18/2017
8801,Paper,10.688,2,11/23/2017
8802,Phones,221.98,2,11/10/2016
8803,Bookcases,341.96,2,11/10/2016
8812,Appliances,207.144,3,3/8/2016
8813,Art,13.9,5,3/8/2016
8820,Paper,335.52,4,11/28/2015
8827,Paper,26.72,5,4/2/2014
8828,Paper,33.488,7,4/2/2014
8829,Paper,10.56,2,6/5/2015
8830,Storage,386.34,2,10/6/2014
8844,Storage,67.15,5,11/18/2014
8867,Bookcases,493.43,5,9/20/2014
8868,Phones,11.12,2,9/20/2014
8875,Binders,21.99,5,11/14/2017
8876,Supplies,185.376,2,8/13/2016
8877,Appliances,58.924,1,8/13/2016
8882,Accessories,50.12,7,6/30/2016
8890,Phones,449.97,3,10/17/2016
8891,Appliances,1927.59,7,10/17/2016
8894,Tables,489.23,2,8/5/2014
8901,Furnishings,32.064,3,5/31/2016
8902,Paper,18.496,4,5/31/2016
8903,Chairs,191.079,3,5/31/2016
8904,Paper,10.368,2,5/31/2016
8915,Storage,856.656,6,5/9/2016
8916,Binders,13.184,4,5/9/2016
8917,Appliances,48.784,4,5/9/2016
8918,Paper,76.64,2,5/9/2016
8919,Binders,18.528,6,5/9/2016
8925,Phones,1439.968,4,1/30/2016
8926,Binders,1.728,3,1/30/2016
8927,Tables,626.1,3,1/30/2016
8929,Tables,609.98,4,4/13/2015
8930,Tables,211.372,2,4/13/2015
8931,Phones,239.976,3,4/13/2015
8932,Furnishings,99.95,5,12/18/2017
8933,Accessories,29.34,3,12/18/2017
8934,Furnishings,16.74,2,3/14/2016
8944,Chairs,239.358,3,10/10/2017
