row_id,sub_category,sales,quantity,order_date
4387,Appliances,43.92,4,10/27/2016
4388,Binders,25.032,3,10/27/2016
4397,Phones,361.376,2,11/15/2016
4403,Art,11.328,2,12/26/2016
4410,Labels,5.78,2,5/6/2014
4411,Art,107.94,6,5/6/2014
4416,Phones,575.92,2,11/29/2014
4417,Fasteners,30.4,5,11/29/2014
4428,Paper,27.18,3,9/22/2017
4449,Furnishings,12.56,2,6/19/2015
4450,Paper,6.48,1,6/19/2015
4451,Envelopes,186.69,3,6/19/2015
4452,Furnishings,25.4,5,7/4/2016
4453,Envelopes,43.96,2,7/4/2016
4454,Bookcases,1279.165,5,7/4/2016
4455,Storage,27.92,4,7/4/2016
4456,Chairs,129.568,2,9/3/2015
4457,Binders,6.368,2,9/3/2015
4458,Paper,244.55,5,8/7/2017
4459,Supplies,1332.496,2,3/13/2017
4460,Furnishings,32.776,1,9/28/2017
4461,Storage,147.184,2,9/28/2017
4462,Accessories,54.384,2,9/28/2017
4463,Binders,76.776,4,9/28/2017
4464,Paper,14.352,3,9/28/2017
4465,Appliances,209.792,2,9/28/2017
4466,Binders,3.304,1,8/7/2015
4481,Fasteners,15.26,7,11/3/2016
4482,Appliances,43.32,2,11/3/2016
4483,Binders,43.584,12,11/3/2016
4484,Paper,116.28,3,11/3/2016
4485,Binders,9.296,2,11/3/2016
4486,Paper,19.44,3,11/3/2016
4487,Paper,314.55,3,11/3/2016
4491,Tables,418.296,3,8/14/2017
4496,Bookcases,917.9235,9,6/18/2017
4497,Paper,38.88,6,6/18/2017
4499,Paper,12.96,2,11/21/2014
4500,Paper,12.96,2,4/10/2016
4501,Binders,23.2,5,4/10/2016
4504,Phones,173.656,7,12/24/2014
4505,Appliances,361.96,2,12/24/2014
4506,Accessories,62.85,3,12/24/2014
4507,Phones,818.376,3,12/24/2014
4508,Storage,20.34,1,12/24/2014
4509,Furnishings,23.99,1,12/24/2014
4510,Tables,171.288,3,5/23/2017
4513,Binders,54.792,6,10/2/2016
4517,Paper,21.4,5,9/15/2016
4518,Binders,48.664,7,9/15/2016
4519,Art,16.56,4,9/25/2016
4523,Fasteners,9.432,3,2/20/2017
4533,Chairs,122.352,3,10/10/2014
4534,Envelopes,15.28,2,10/10/2014
4535,Paper,11.96,2,3/19/2015
4536,Furnishings,15.84,3,7/8/2017
4537,Binders,86.376,3,7/8/2017
4538,Art,18.24,3,7/8/2017
4539,Art,13.12,4,7/8/2017
4552,Tables,351.216,3,7/13/2014
4553,Chairs,230.28,3,12/27/2014
4554,Paper,12.84,3,12/27/2014
4558,Binders,8.559,1,10/21/2017
4561,Envelopes,271.44,3,12/4/2015
4562,Phones,110.352,3,12/4/2015
4563,Furnishings,36.4,5,12/4/2015
4565,Storage,100.704,6,12/9/2014
4570,Furnishings,76.14,3,4/19/2014
4573,Copiers,479.984,2,7/17/2017
4578,Binders,9.584,1,4/11/2014
4584,Art,8.26,2,8/26/2016
4585,Envelopes,76.58,7,11/2/2017
4586,Art,8.8,5,11/2/2017
4587,Binders,590.352,6,11/2/2017
4588,Fasteners,5.58,3,11/2/2017
4589,Furnishings,25.02,3,11/2/2017
4590,Storage,452.55,7,11/2/2017
4591,Supplies,17.76,2,12/26/2016
4592,Phones,302.384,2,12/26/2016
4593,Chairs,-44.67,3,12/26/2016
4594,Appliances,7.9,2,12/26/2016
4595,Tables,902.712,3,12/26/2016
4596,Art,53.97,3,12/26/2016
4611,Furnishings,47.12,8,11/9/2017
4620,Copiers,2879.952,6,12/24/2017
4621,Binders,90.48,3,12/24/2017
4632,Labels,51.75,5,8/3/2017
4633,Furnishings,123.96,3,8/3/2017
4634,Bookcases,586.398,6,8/21/2015
4635,Storage,80.98,1,8/21/2015
4636,Storage,242.94,3,3/12/2017
4637,Art,123.92,4,4/27/2017
4638,Art,12.39,3,4/27/2017
4639,Art,47.3,2,4/27/2017
4642,Binders,3.168,4,10/22/2017
4643,Chairs,579.136,4,10/22/2017
4644,Binders,6.368,2,8/2/2015
4645,Machines,558.4,2,8/2/2015
4649,Paper,440.19,9,5/14/2017
4650,Supplies,64.4,5,5/14/2017
4651,Paper,244.55,5,4/8/2017
4652,Paper,195.76,4,4/8/2017
4655,Fasteners,2.88,1,6/24/2017
4667,Furnishings,79.92,4,1/10/2016
4668,Accessories,69.98,2,1/10/2016
4677,Binders,33.088,4,3/14/2014
4678,Storage,80.98,1,3/14/2014
4679,Accessories,82.8,12,3/14/2014
4680,Storage,21.36,2,3/14/2014
4681,Binders,62.048,2,3/14/2014
4690,Furnishings,51.968,2,12/20/2014
4691,Accessories,71.976,3,12/20/2014
4692,Chairs,242.352,3,12/20/2014
4693,Paper,221.92,5,12/20/2014
4694,Paper,8.448,2,12/20/2014
4708,Binders,895.92,5,6/29/2017
4709,Storage,130.71,3,6/29/2017
4710,Art,11.68,2,6/29/2017
4711,Accessories,62.31,3,6/29/2017
4715,Phones,344.704,2,5/18/2017
4716,Phones,201.584,2,5/12/2015
4717,Tables,521.96,2,12/3/2017
4719,Paper,45.36,7,10/10/2015
4720,Storage,947.17,7,4/18/2015
4721,Paper,61.96,2,4/18/2015
4723,Art,7.58,1,9/1/2017
4729,Binders,123.144,7,11/7/2014
4731,Paper,212.64,6,3/29/2015
4732,Paper,9.87,3,3/29/2015
4733,Accessories,53.25,3,3/29/2015
4734,Furnishings,19.92,3,3/29/2015
4739,Labels,61.06,2,2/18/2015
4740,Tables,35.544,1,2/18/2015
4741,Labels,9.96,2,11/12/2017
4742,Art,9.21,3,11/12/2017
4743,Supplies,27.93,3,11/12/2017
4748,Supplies,25.35,3,3/3/2016
4749,Furnishings,35.28,3,3/3/2016
4750,Paper,33.4,5,12/24/2016
4751,Machines,837.6,3,10/7/2016
4764,Envelopes,182.94,3,9/17/2014
4765,Art,27.76,4,11/24/2017
4770,Binders,11.952,3,9/19/2016
4771,Supplies,6.24,3,9/19/2016
4772,Phones,742.336,8,10/31/2014
4776,Art,23.36,4,11/16/2017
4785,Art,13.12,5,12/11/2015
4786,Bookcases,69.576,4,12/11/2015
4787,Art,4.224,3,12/11/2015
4788,Accessories,58.08,4,12/11/2015
4789,Furnishings,52.416,9,12/11/2015
4790,Furnishings,54.92,5,12/11/2015
4791,Tables,364.95,5,12/11/2015
4792,Paper,85.056,3,12/11/2015
4793,Paper,27.696,3,12/11/2015
4795,Furnishings,43.13,1,3/16/2015
4806,Paper,37.94,2,11/22/2015
4807,Paper,42.8,10,11/22/2015
4808,Storage,33.63,3,11/22/2015
4815,Paper,17.94,3,5/8/2016
4823,Binders,44.856,6,7/10/2016
4827,Binders,14.016,4,11/12/2017
4835,Binders,39.92,5,10/5/2017
4836,Paper,61.96,2,10/5/2017
4837,Binders,19.936,4,10/5/2017
4845,Binders,7.184,2,4/4/2014
4847,Phones,263.96,5,6/25/2014
4848,Art,71.632,11,6/25/2014
4849,Art,9.328,1,6/25/2014
4850,Art,5.88,2,9/8/2014
4851,Chairs,975.92,5,9/8/2014
4852,Art,303.84,8,9/8/2014
4853,Storage,485.88,6,9/8/2014
4854,Furnishings,12.54,3,12/12/2014
4855,Storage,8.94,3,12/12/2014
4856,Furnishings,9.24,3,12/12/2014
4857,Binders,70.008,3,1/13/2015
4858,Furnishings,77.6,4,1/13/2015
4859,Furnishings,464.85,9,1/13/2015
4866,Chairs,2404.704,6,11/13/2017
4867,Binders,563.024,11,11/13/2017
4868,Storage,344.91,3,11/13/2017
4869,Labels,8.64,3,11/13/2017
4884,Binders,171.2,5,3/8/2017
4885,Art,3.36,2,3/8/2017
4891,Art,8.82,3,12/23/2016
4892,Paper,37.94,2,12/23/2016
4893,Art,4.2,2,12/23/2016
4894,Storage,227.28,2,12/23/2016
4895,Paper,47.9,1,12/23/2016
4896,Envelopes,61.96,2,12/23/2016
4897,Storage,1117.92,4,12/23/2016
4900,Binders,26.352,8,8/22/2016
4901,Storage,481.32,4,12/17/2017
4902,Supplies,13.98,1,12/17/2017
4915,Art,35.96,2,9/24/2015
4916,Binders,14.952,3,9/24/2015
4932,Art,23.1,2,3/25/2017
4933,Envelopes,12.536,1,9/28/2015
4934,Binders,1.08,2,9/28/2015
4935,Fasteners,4.512,3,9/28/2015
4936,Phones,16.776,3,3/15/2015
4938,Storage,1325.85,5,1/13/2014
4939,Bookcases,333.999,3,1/13/2014
4940,Art,19.9,5,1/13/2014
4945,Paper,96.08,2,9/5/2016
4946,Binders,11.68,2,9/5/2016
4947,Fasteners,4.36,2,9/5/2016
4948,Labels,29.24,4,10/4/2014
4949,Binders,117.488,7,11/27/2017
4950,Furnishings,18.84,3,11/27/2017
4953,Appliances,69.48,1,12/8/2017
4955,Art,18.06,7,6/9/2014
4956,Paper,79.14,3,6/9/2014
4957,Furnishings,37.4,2,6/9/2014
4960,Phones,61.192,1,11/18/2016
4961,Appliances,67.84,1,11/18/2016
4962,Chairs,48.712,1,3/7/2014
4963,Art,17.94,3,3/7/2014
4964,Storage,242.94,3,3/7/2014
4975,Paper,12.9,2,11/7/2016
4983,Labels,5.22,2,11/16/2014
4984,Storage,84.84,3,11/6/2016
4987,Paper,15.552,3,4/24/2016
4988,Chairs,1325.76,6,4/24/2016
4989,Binders,3.108,2,4/24/2016
4990,Binders,6.672,3,8/31/2017
4991,Phones,689.408,4,8/31/2017
4999,Phones,109.592,1,1/31/2016
5000,Paper,56.7,5,1/31/2016
5001,Accessories,79.99,1,5/7/2017
5004,Paper,10.56,2,10/7/2016
5012,Bookcases,209.979,7,5/11/2017
5018,Furnishings,10.11,3,11/15/2014
5019,Accessories,772.47,3,11/15/2014
5020,Supplies,20.46,2,11/15/2014
5022,Accessories,72.64,2,12/18/2016
5023,Accessories,772.47,3,12/18/2016
5024,Furnishings,39.92,4,12/18/2016
5030,Art,8.34,3,1/29/2017
5031,Supplies,8.57,1,1/29/2017
5032,Binders,119.616,8,1/29/2017
5036,Tables,653.55,3,4/6/2014
5037,Accessories,33.9,2,4/6/2014
5042,Paper,67.71,3,11/10/2016
5043,Appliances,129.92,4,11/10/2016
5044,Furnishings,467.46,9,11/10/2016
5045,Paper,61.4,5,11/10/2016
5046,Storage,720.76,4,11/10/2016
5047,Binders,5.184,3,11/10/2016
5048,Art,14.7,5,11/10/2016
5051,Paper,18.54,2,9/18/2015
5057,Paper,26.4,5,9/8/2015
5058,Storage,41.88,6,9/8/2015
5068,Art,21.4,5,1/15/2017
5074,Storage,62.8,4,11/5/2015
5075,Binders,13.904,2,4/25/2017
5080,Bookcases,359.499,3,11/25/2017
5081,Storage,10.48,1,11/25/2017
5090,Paper,7.968,2,8/4/2017
5091,Envelopes,8.784,1,8/4/2017
5092,Fasteners,3.024,3,12/30/2017
5100,Binders,19.152,3,8/7/2015
5115,Binders,10.776,3,11/17/2016
5132,Furnishings,101.12,8,12/29/2017
5136,Fasteners,17.05,5,10/23/2016
5137,Binders,8.096,2,12/14/2015
5141,Accessories,119.9,2,11/8/2015
5145,Furnishings,86.26,2,2/2/2017
5146,Storage,139.04,4,2/2/2017
5147,Appliances,46.8,4,2/2/2017
5148,Furnishings,8.544,4,12/24/2017
5149,Chairs,842.376,3,12/24/2017
5151,Storage,67.78,2,3/6/2017
5152,Storage,39.9,5,9/25/2017
5160,Phones,105.584,2,10/26/2015
5161,Phones,68.72,2,10/26/2015
5162,Bookcases,1367.84,8,7/30/2014
5164,Chairs,170.352,3,7/6/2015
5174,Art,3.408,1,3/8/2015
5177,Binders,53.248,2,11/5/2016
5179,Furnishings,37.68,2,4/13/2015
5180,Phones,258.576,2,4/13/2015
5181,Appliances,75.84,2,4/13/2015
5192,Envelopes,23.16,2,5/5/2017
5197,Envelopes,158.13,3,5/10/2014
5198,Phones,43.6,5,5/10/2014
5203,Furnishings,104.23,7,8/15/2015
5204,Storage,70.26,3,8/15/2015
5213,Storage,51.45,3,9/26/2016
5214,Labels,7.83,3,9/26/2016
5215,Art,35.4,5,9/26/2016
5216,Paper,29.9,5,9/26/2016
5218,Paper,79.14,3,4/15/2017
5225,Paper,166.44,3,9/12/2017
5229,Paper,81.98,2,11/26/2014
5230,Binders,14.624,2,3/19/2017
5231,Tables,697.16,5,3/19/2017
5232,Furnishings,30.93,1,3/19/2017
5233,Binders,27.496,7,3/19/2017
5235,Tables,210.008,1,8/22/2017
5240,Storage,332.94,3,9/11/2016
5241,Binders,39.872,2,9/11/2016
5242,Supplies,13.68,2,9/23/2016
5245,Tables,136.464,2,8/2/2016
5246,Phones,333.576,3,8/2/2016
5247,Binders,12.544,2,8/2/2016
5249,Accessories,43.5,3,11/3/2017
5254,Binders,107.648,2,3/7/2014
5258,Paper,38.88,6,1/3/2017
5259,Paper,35.2,5,10/9/2017
5266,Paper,11.76,2,9/30/2017
5267,Paper,,3,9/30/2017
5268,Appliances,3.89,1,9/30/2017
5270,Furnishings,32.36,4,9/11/2017
5271,Appliances,406.6,5,9/11/2017
5272,Furnishings,27.92,4,1/16/2017
5273,Tables,399.672,7,1/16/2017
5284,Storage,15.84,3,3/30/2014
5285,Labels,44.4,3,3/30/2014
5286,Envelopes,21.24,9,5/5/2017
5287,Binders,9.552,8,5/5/2017
5288,Bookcases,89.991,3,5/5/2017
5289,Paper,163.96,4,4/30/2017
5299,Envelopes,4.08,2,9/23/2016
5300,Labels,18.9,3,9/23/2016
5314,Furnishings,64.96,2,4/30/2017
5315,Envelopes,30.56,4,4/30/2017
5325,Art,16.9,5,12/4/2015
5326,Furnishings,25.08,6,12/4/2015
5328,Paper,19.44,3,1/6/2014
5337,Binders,26.976,4,5/21/2015
5338,Paper,307.776,7,10/16/2017
5346,Storage,725.84,4,3/21/2017
5347,Binders,10.896,3,3/21/2017
5348,Binders,8.544,2,3/21/2017
5355,Chairs,279.456,6,5/13/2014
5356,Paper,8.0,2,5/13/2014
5357,Binders,27.24,5,9/29/2016
5358,Accessories,16.36,1,8/5/2014
5359,Storage,15.78,2,8/5/2014
5360,Art,45.98,2,8/5/2014
5365,Appliances,64.864,4,1/18/2014
5367,Phones,88.776,3,6/10/2017
5368,Labels,11.56,4,6/10/2017
5369,Storage,15.58,1,6/10/2017
5376,Accessories,98.16,6,5/27/2017
5377,Art,31.44,3,5/27/2017
5380,Paper,15.54,3,8/14/2016
5381,Machines,105.552,6,8/14/2016
5388,Phones,167.976,3,2/18/2017
5389,Accessories,109.53,3,2/18/2017
5390,Labels,9.82,2,2/18/2017
5391,Binders,26.352,3,11/10/2017
5396,Paper,21.98,7,11/18/2014
5397,Furnishings,63.2,5,9/24/2016
5398,Appliances,39.0,12,11/20/2016
5400,Bookcases,556.665,5,4/9/2016
5401,Accessories,71.98,2,9/21/2017
5402,Accessories,79.98,2,9/21/2017
5405,Phones,445.96,5,2/22/2016
5406,Accessories,36.24,1,2/22/2016
5407,Fasteners,10.65,3,2/22/2016
5408,Paper,87.92,4,12/8/2017
5409,Binders,22.424,1,12/8/2017
5410,Binders,90.48,3,12/8/2017
5411,Storage,42.76,1,12/8/2017
5412,Binders,10.08,7,9/18/2017
5413,Accessories,101.34,3,9/18/2017
5423,Binders,11.232,3,12/29/2016
5426,Accessories,1649.95,5,12/3/2016
5427,Furnishings,111.9,6,12/3/2016
5428,Bookcases,599.165,5,6/14/2016
5429,Storage,46.53,3,9/2/2016
5434,Art,8.896,4,4/25/2017
5435,Appliances,1640.7,5,10/19/2015
5436,Accessories,270.0,3,10/19/2015
5442,Paper,6.368,2,9/9/2017
5453,Supplies,86.2,5,7/22/2016
5457,Fasteners,19.6,5,12/29/2017
5458,Furnishings,68.46,2,12/29/2017
5459,Binders,13.344,6,9/4/2017
5460,Tables,1478.272,8,9/4/2017
5462,Furnishings,9.24,3,9/28/2017
5463,Binders,32.34,10,1/19/2014
5464,Paper,56.064,4,1/19/2014
5465,Envelopes,108.72,5,1/19/2014
5466,Bookcases,181.47,5,1/19/2014
5468,Chairs,122.352,3,6/9/2016
5469,Chairs,585.552,3,9/26/2014
5470,Paper,19.44,3,9/26/2014
5472,Furnishings,13.36,5,12/19/2017
5473,Storage,78.256,2,12/19/2017
5474,Bookcases,102.018,7,12/19/2017
5481,Phones,103.192,1,10/8/2017
5482,Accessories,36.0,2,10/8/2017
5483,Accessories,239.96,4,10/8/2017
5484,Storage,40.68,2,10/8/2017
5493,Supplies,7.36,2,11/28/2014
5494,Labels,41.4,4,11/28/2014
5495,Bookcases,411.332,4,11/28/2014
5507,Paper,61.96,2,10/8/2016
5509,Furnishings,145.9,5,10/8/2015
5512,Paper,32.896,4,2/24/2014
5513,Paper,22.776,3,2/24/2014
5523,Binders,21.552,6,6/5/2016
5524,Appliances,58.24,4,6/5/2016
5525,Paper,80.28,12,12/10/2016
5526,Art,9.78,2,4/30/2017
5527,Fasteners,1.81,1,4/24/2017
5543,Tables,455.97,6,12/19/2016
5544,Binders,10.44,6,12/19/2016
5545,Binders,5.214,2,12/19/2016
5547,Furnishings,25.16,2,9/7/2017
5548,Phones,126.56,4,9/7/2017
5549,Appliances,43.68,3,11/28/2014
5550,Accessories,139.93,7,11/28/2014
5559,Paper,6.48,1,12/6/2015
5560,Storage,1325.85,5,12/6/2015
5561,Labels,14.94,3,12/6/2015
5577,Furnishings,383.64,6,12/12/2016
5578,Appliances,56.52,3,12/12/2016
5579,Art,6.56,2,9/9/2017
5580,Chairs,243.92,5,9/9/2017
5581,Paper,47.52,9,9/9/2017
5584,Furnishings,6.16,2,12/15/2014
5588,Fasteners,10.9,5,3/19/2015
5589,Binders,6.096,2,7/19/2014
5590,Storage,34.05,3,12/8/2016
5591,Storage,352.38,2,12/8/2016
5609,Appliances,7.78,2,12/6/2015
5612,Accessories,843.9,2,8/18/2017
5613,Accessories,1496.16,9,8/18/2017
5619,Storage,443.92,4,9/18/2015
5624,Accessories,100.0,4,10/24/2016
5625,Accessories,359.98,2,10/24/2016
5626,Furnishings,6.16,2,9/29/2014
5627,Tables,2348.82,9,9/29/2014
5636,Binders,82.56,5,9/3/2017
5637,Accessories,284.97,3,9/3/2017
5639,Chairs,1325.76,6,12/21/2014
5640,Chairs,572.16,3,12/21/2014
5645,Binders,34.76,5,3/23/2017
5648,Paper,19.44,3,11/2/2017
5649,Paper,32.4,5,7/17/2017
5650,Envelopes,57.9,5,7/17/2017
5651,Storage,10.56,2,7/17/2017
5652,Bookcases,1194.165,5,7/17/2017
5654,Art,2.94,1,11/4/2014
5655,Binders,45.24,4,12/18/2016
5656,Art,18.688,4,12/18/2016
5657,Paper,11.648,2,12/18/2016
5658,Accessories,112.776,3,12/18/2016
5659,Tables,377.45,5,12/18/2016
5660,Labels,15.936,4,12/18/2016
5661,Phones,28.68,3,12/18/2016
5662,Furnishings,21.44,2,9/24/2016
5663,Storage,511.056,9,9/24/2016
5668,Labels,14.62,2,6/11/2016
5669,Binders,53.984,14,6/11/2016
5670,Accessories,389.97,3,6/11/2016
5671,Furnishings,355.36,4,6/9/2015
5672,Phones,140.376,3,6/9/2015
5675,Paper,12.96,2,1/22/2016
5676,Phones,57.408,6,5/28/2014
5677,Accessories,27.6,4,5/28/2014
5686,Binders,98.352,3,11/5/2015
5696,Tables,71.088,2,5/5/2016
5700,Paper,35.88,6,11/3/2017
5721,Fasteners,8.72,5,11/14/2015
5722,Accessories,91.176,3,11/14/2015
5723,Accessories,159.968,4,11/14/2015
5724,Paper,12.96,2,9/26/2016
5737,Paper,19.36,2,1/20/2014
5738,Furnishings,19.3,2,1/20/2014
5739,Binders,38.376,3,12/31/2016
5740,Paper,12.96,2,3/28/2017
5741,Furnishings,26.48,1,3/28/2017
5742,Machines,532.72,2,3/28/2017
5743,Paper,26.72,4,3/28/2017
5744,Paper,20.04,3,3/28/2017
5745,Storage,795.48,7,3/28/2017
5746,Furnishings,21.56,7,3/28/2017
5752,Labels,44.4,3,1/22/2016
5753,Labels,20.65,5,1/22/2016
5760,Storage,481.32,4,12/30/2016
5761,Binders,6.384,1,12/30/2016
5762,Appliances,542.94,3,8/12/2017
5763,Furnishings,54.92,4,8/12/2017
5765,Storage,353.88,6,9/10/2015
5766,Phones,333.576,3,11/8/2014
5771,Furnishings,14.91,3,9/24/2015
5772,Appliances,1158.12,4,9/24/2015
5775,Chairs,638.288,7,4/12/2016
5776,Binders,13.208,1,4/12/2016
5778,Paper,104.85,1,12/4/2016
5779,Art,30.48,3,11/11/2014
5780,Chairs,112.648,1,11/11/2014
5781,Machines,71.976,3,4/2/2015
5782,Art,2.21,1,12/12/2015
5783,Envelopes,15.52,4,12/12/2015
5784,Paper,36.44,4,12/12/2015
5785,Bookcases,217.764,6,10/2/2017
5786,Supplies,39.072,6,10/2/2017
5787,Binders,22.638,7,10/2/2017
5788,Art,95.144,7,10/2/2017
5791,Fasteners,35.0,7,9/29/2017
5792,Chairs,72.784,1,9/29/2017
5793,Appliances,97.84,2,9/29/2017
5794,Furnishings,51.75,1,9/29/2017
5795,Binders,46.672,2,9/29/2017
5803,Phones,15.984,2,3/22/2015
5811,Paper,105.52,4,3/22/2015
5812,Furnishings,91.96,2,3/22/2015
5813,Phones,1487.976,3,3/22/2015
5821,Supplies,238.62,2,5/12/2017
5822,Appliances,7.77,1,5/12/2017
5823,Tables,285.48,5,5/12/2017
5824,Binders,19.168,4,5/12/2017
5832,Accessories,519.96,4,7/18/2015
5838,Phones,57.568,4,11/27/2017
5839,Storage,83.7,5,3/27/2015
5842,Phones,415.968,4,11/17/2015
5843,Storage,304.9,5,11/17/2015
5844,Furnishings,80.96,4,11/17/2015
5845,Storage,777.21,7,11/17/2015
5846,Paper,32.4,5,11/17/2015
5847,Chairs,225.568,2,11/17/2015
5848,Furnishings,36.6,3,11/17/2015
5859,Bookcases,239.666,2,9/3/2017
5870,Chairs,1603.136,4,11/7/2016
5871,Tables,1293.488,7,6/14/2016
5881,Chairs,801.568,2,9/18/2016
5882,Paper,368.91,9,9/18/2016
5883,Chairs,885.528,9,9/18/2016
5884,Furnishings,28.28,2,3/13/2016
5885,Supplies,4912.59,3,3/13/2016
5886,Binders,14.352,3,10/16/2014
5887,Accessories,179.97,3,10/16/2014
5895,Storage,99.87,3,9/9/2017
5896,Labels,44.4,3,11/1/2014
5897,Paper,21.4,5,11/1/2014
5900,Envelopes,9.78,1,1/12/2017
5901,Binders,24.192,9,11/20/2015
5903,Paper,59.94,3,11/6/2017
5904,Paper,45.36,4,11/6/2017
5905,Paper,26.4,5,11/6/2017
5906,Labels,41.4,4,11/6/2017
5907,Accessories,16.95,1,11/6/2017
5908,Binders,24.704,2,12/2/2016
5909,Appliances,59.7,3,12/2/2016
5910,Furnishings,14.52,3,12/2/2016
5911,Binders,104.184,3,12/2/2016
5912,Storage,46.53,3,12/17/2016
5926,Accessories,1099.5,10,6/3/2017
5936,Furnishings,25.4,5,7/4/2016
5937,Phones,177.48,3,7/4/2016
5938,Phones,71.976,3,7/4/2016
5941,Accessories,435.84,12,10/12/2017
5942,Art,5.88,2,10/12/2017
5943,Phones,211.168,4,8/6/2016
5944,Furnishings,6.28,1,8/25/2014
5945,Accessories,95.1,5,8/25/2014
5946,Paper,25.92,4,8/25/2014
5947,Storage,48.84,4,8/25/2014
5957,Storage,676.55,5,3/12/2016
5958,Appliances,154.9,5,3/12/2016
5959,Envelopes,30.56,4,3/12/2016
5960,Chairs,770.352,3,3/12/2016
5961,Furnishings,21.12,4,2/9/2017
5962,Phones,575.928,9,11/11/2014
5963,Appliances,7.78,2,11/11/2014
5964,Paper,123.92,4,11/11/2014
5965,Supplies,17.22,3,8/20/2017
5966,Storage,226.56,6,8/20/2017
5967,Phones,107.88,3,8/20/2017
5969,Paper,104.85,1,7/20/2014
5970,Binders,8.704,2,7/20/2014
5971,Paper,19.92,4,7/20/2014
5972,Furnishings,43.02,3,7/20/2014
5978,Phones,552.0,10,4/24/2017
5991,Binders,2357.488,7,9/15/2017
5992,Phones,369.544,7,9/15/2017
5993,Chairs,184.752,3,9/15/2017
5999,Chairs,338.352,3,12/10/2014
6000,Paper,25.92,4,12/10/2014
6001,Paper,91.36,4,12/10/2014
6002,Furnishings,87.96,3,12/13/2014
6003,Binders,5.214,2,12/13/2014
6005,Furnishings,19.76,4,9/7/2017
6009,Paper,68.52,3,12/30/2015
6010,Storage,74.94,3,12/30/2015
6011,Machines,2548.56,6,12/30/2015
6012,Envelopes,271.44,3,12/30/2015
6013,Phones,287.88,3,12/30/2015
6014,Paper,14.9,5,3/10/2016
6015,Phones,4158.912,8,3/10/2016
6016,Furnishings,91.96,2,4/6/2014
6017,Furnishings,33.11,7,4/6/2014
6018,Paper,19.44,3,4/6/2014
6019,Paper,55.48,1,4/6/2014
6027,Fasteners,8.4,5,2/23/2017
6028,Phones,71.96,5,2/23/2017
6030,Art,9.84,3,11/14/2016
6034,Furnishings,15.24,3,12/14/2015
6041,Phones,859.2,3,9/24/2017
6042,Machines,506.28,3,9/24/2017
6043,Furnishings,14.368,2,2/4/2016
6046,Furnishings,238.152,3,9/3/2015
6063,Copiers,1199.96,5,12/25/2015
6064,Paper,12.6,3,12/25/2015
6065,Paper,17.94,3,12/25/2015
6068,Chairs,518.272,8,5/20/2017
6069,Furnishings,6.98,1,5/20/2017
6070,Machines,343.2,1,5/20/2017
6075,Binders,153.552,3,12/25/2017
6076,Storage,270.62,2,12/25/2017
6088,Furnishings,29.22,3,12/14/2015
6090,Binders,1.188,2,12/28/2017
6116,Binders,41.904,6,3/14/2016
6119,Phones,191.976,3,9/19/2017
6120,Art,23.832,3,9/19/2017
6121,Furnishings,409.216,8,9/19/2017
6122,Bookcases,72.588,2,9/19/2017
6125,Accessories,44.75,5,6/3/2017
6126,Paper,11.96,2,6/3/2017
6127,Binders,3.912,1,6/3/2017
6129,Binders,49.408,4,10/25/2014
6134,Tables,161.28,2,8/16/2016
6135,Art,192.8,4,11/4/2016
6139,Bookcases,205.666,2,3/30/2014
6140,Storage,115.44,3,4/18/2015
6146,Art,11.76,4,12/22/2014
6147,Art,11.76,4,11/21/2017
6148,Binders,40.736,2,11/21/2017
6149,Phones,,2,6/27/2016
6150,Chairs,340.704,6,12/28/2017
6152,Bookcases,1198.33,10,3/18/2014
6153,Storage,87.92,4,7/3/2017
6160,Storage,772.68,4,12/3/2016
6169,Paper,22.96,2,9/19/2015
6185,Chairs,403.92,5,12/11/2016
6192,Storage,31.44,3,12/13/2017
6203,Chairs,563.92,5,12/16/2016
6210,Binders,2793.528,9,8/18/2017
6211,Storage,1000.02,7,8/18/2017
6212,Furnishings,65.94,3,8/18/2017
6213,Fasteners,18.24,3,11/12/2017
6214,Appliances,76.12,2,11/12/2017
6215,Envelopes,7.64,1,10/11/2014
6222,Labels,56.7,9,9/14/2017
6226,Bookcases,66.294,1,10/5/2015
6227,Chairs,291.168,4,10/5/2015
6232,Chairs,177.568,2,9/11/2017
6233,Paper,19.44,3,9/11/2017
6234,Paper,71.28,11,9/11/2017
6235,Binders,1471.96,5,9/11/2017
6236,Phones,79.96,5,9/11/2017
6239,Furnishings,166.5,3,12/12/2015
6240,Storage,360.38,2,12/12/2015
6241,Binders,11.744,1,10/29/2016
6244,Supplies,25.35,3,11/24/2016
6245,Art,119.04,6,11/20/2015
6246,Furnishings,22.14,3,11/20/2015
6247,Accessories,13.98,2,11/20/2015
6261,Binders,14.592,3,5/12/2015
6270,Phones,39.992,1,12/2/2017
6271,Chairs,1159.056,9,12/2/2017
6272,Art,179.9,5,12/2/2017
6274,Furnishings,12.42,3,7/17/2016
6275,Accessories,428.4,3,7/17/2016
6276,Furnishings,24.75,5,7/17/2016
6277,Labels,87.71,7,7/17/2016
6278,Storage,69.52,2,7/17/2016
6279,Phones,20.784,2,7/17/2016
6280,Binders,12.816,3,7/17/2016
6284,Envelopes,304.9,5,9/24/2016
6285,Chairs,563.24,5,9/24/2016
6288,Tables,502.488,3,7/8/2014
6289,Binders,196.704,6,7/8/2014
