transaction_id,product_category,revenue,units,date
4780,Chairs,63.882,1,7/8/2014
4794,Paper,24.96,4,6/29/2015
4804,Phones,39.594,1,7/13/2017
4805,Furnishings,91.008,9,7/13/2017
4809,Envelopes,62.808,3,11/23/2014
4812,Chairs,380.058,3,11/14/2016
4813,Copiers,1199.976,4,11/14/2016
4814,Furnishings,48.576,3,11/14/2016
4816,Paper,18.264,3,12/26/2014
4817,Appliances,34.656,2,12/26/2014
4818,Appliances,81.552,2,12/26/2014
4819,Storage,227.136,4,12/26/2014
4820,Binders,10.36,2,6/8/2017
4824,Machines,30.345,7,11/21/2016
4825,Chairs,127.554,3,11/21/2016
4826,Furnishings,77.952,3,11/21/2016
4830,Binders,13.776,3,5/15/2016
4838,Binders,3.798,2,6/1/2017
4839,Paper,27.744,6,6/1/2017
4840,Phones,158.376,4,6/1/2017
4842,Binders,5.553,3,12/23/2016
4844,Fasteners,14.96,4,11/7/2016
4846,Binders,10.512,3,7/23/2015
4861,Binders,1793.98,2,12/18/2016
4863,Binders,20.368,1,11/10/2016
4864,Binders,49.848,3,11/10/2016
4865,Phones,239.97,3,6/26/2017
4870,Phones,89.988,2,11/24/2017
4871,Paper,229.544,7,11/24/2017
4876,Accessories,119.8,5,12/2/2014
4898,Chairs,183.372,2,10/15/2014
4899,Paper,7.968,2,10/15/2014
4903,Binders,25.92,6,3/7/2017
4904,Labels,91.59,3,3/7/2017
4906,Binders,22.92,4,10/14/2014
4907,Storage,269.9,5,10/14/2014
4908,Binders,11.808,8,11/18/2014
4909,Phones,9.588,2,11/18/2014
4919,Bookcases,173.94,3,1/2/2016
4920,Phones,231.98,2,1/2/2016
4926,Art,14.88,2,9/10/2017
4928,Paper,19.44,3,12/1/2017
4929,Chairs,897.15,3,12/1/2017
4930,Art,57.75,5,9/2/2014
4931,Paper,14.94,3,9/2/2014
4941,Chairs,1268.82,9,2/6/2015
4942,Bookcases,283.92,4,2/6/2015
4943,Art,5.68,2,2/6/2015
4951,Art,12.42,3,10/28/2016
4954,Phones,85.9,2,3/16/2015
4967,Phones,128.85,3,8/2/2015
4968,Paper,8.4,2,8/2/2015
4969,Accessories,199.98,2,8/2/2015
4970,Chairs,110.98,1,8/2/2015
4977,Binders,21.36,5,12/7/2015
4978,Binders,6.688,2,12/7/2015
4979,Phones,773.94,6,12/7/2015
4986,Labels,14.4,5,9/3/2014
4996,Binders,52.064,4,11/4/2014
5007,Machines,2321.9,2,11/9/2015
5008,Storage,17.94,3,11/9/2015
5009,Binders,9.522,1,9/7/2015
5010,Phones,791.964,6,9/7/2015
5011,Binders,4.923,3,9/7/2015
5013,Binders,33.93,3,7/21/2017
5014,Storage,222.32,7,7/21/2017
5015,Phones,210.564,6,7/21/2017
5016,Furnishings,35.168,7,11/24/2014
5017,Phones,1502.376,4,11/24/2014
5021,Supplies,347.58,3,3/23/2017
5033,Chairs,212.94,3,12/26/2016
5034,Appliances,26.49,1,12/26/2016
5039,Tables,199.836,4,7/11/2015
5040,Phones,716.0,2,7/11/2015
5041,Binders,221.06,7,7/11/2015
5052,Envelopes,24.4,2,11/7/2015
5059,Binders,99.846,9,4/3/2016
5065,Phones,391.98,2,9/22/2017
5082,Paper,20.736,4,12/18/2015
5085,Paper,105.52,4,6/6/2016
5087,Phones,,7,3/5/2015
5088,Accessories,10.312,1,3/5/2015
5089,Binders,2.556,3,3/5/2015
5093,Storage,51.45,3,5/23/2015
5104,Paper,40.032,6,3/26/2015
5105,Accessories,16.776,3,3/26/2015
5110,Envelopes,52.512,6,10/18/2014
5111,Storage,186.912,6,10/18/2014
5112,Paper,10.048,4,10/18/2014
5116,Labels,3.304,1,7/25/2017
5117,Storage,35.48,1,11/11/2017
5118,Fasteners,34.44,3,9/26/2015
5119,Machines,629.93,7,9/26/2015
5120,Binders,79.056,9,9/26/2015
5125,Tables,464.292,9,9/14/2014
5126,Envelopes,68.46,7,9/14/2014
5127,Machines,2799.96,4,9/14/2014
5128,Appliances,601.3,2,9/14/2014
5129,Phones,16.99,1,9/14/2014
5130,Phones,287.97,3,9/14/2014
5131,Paper,44.82,9,9/14/2014
5134,Appliances,58.73,7,11/26/2017
5135,Binders,93.344,4,11/26/2017
5139,Envelopes,23.34,3,9/29/2017
5140,Paper,51.55,5,9/29/2017
5142,Chairs,1317.492,6,4/1/2016
5143,Supplies,63.84,8,4/1/2016
5144,Binders,3.592,1,4/1/2016
5150,Phones,1214.85,3,6/21/2014
5153,Binders,2.688,1,6/30/2014
5154,Art,6.6,3,6/30/2014
5178,Binders,4.992,3,12/26/2016
5182,Paper,45.36,7,9/12/2017
5183,Binders,45.78,3,9/12/2017
5187,Phones,748.752,8,11/27/2015
5205,Art,9.26,2,9/12/2015
5206,Storage,105.98,2,9/12/2015
5207,Fasteners,1.24,1,9/12/2015
5208,Labels,20.7,2,9/12/2015
5209,Paper,28.9,5,9/12/2015
5210,Envelopes,27.18,1,9/12/2015
5211,Storage,465.18,3,1/12/2015
5212,Storage,36.63,3,5/12/2015
5219,Art,8.4,5,6/10/2017
5226,Binders,36.56,5,6/21/2016
5227,Binders,186.144,6,6/21/2016
5228,Bookcases,353.568,2,6/21/2016
5237,Furnishings,164.22,3,9/20/2014
5238,Bookcases,362.94,3,9/20/2014
5239,Accessories,59.98,2,9/20/2014
5250,Fasteners,12.576,4,4/16/2015
5255,Chairs,99.372,2,3/5/2015
5256,Furnishings,33.568,2,3/5/2015
5260,Paper,45.528,3,10/20/2017
5269,Machines,52.44,4,11/16/2017
5275,Chairs,715.2,3,11/7/2015
5294,Tables,51.588,1,12/26/2015
5297,Furnishings,14.89,1,7/27/2017
5298,Phones,543.92,8,7/27/2017
5306,Furnishings,68.95,5,2/21/2016
5307,Storage,296.37,3,2/21/2016
5308,Phones,39.98,2,2/21/2016
5327,Art,6.68,2,1/17/2015
5330,Binders,33.568,2,12/25/2016
5331,Furnishings,63.94,1,9/4/2016
5332,Binders,60.6,5,9/4/2016
5333,Supplies,22.72,4,9/4/2016
5334,Furnishings,10.68,4,8/26/2014
5335,Paper,17.34,3,8/26/2014
5336,Paper,3.38,1,8/26/2014
5339,Storage,244.55,5,11/9/2015
5340,Envelopes,12.24,6,11/9/2015
5341,Accessories,13.98,2,11/9/2015
5342,Accessories,899.95,5,11/9/2015
5345,Accessories,31.95,1,10/11/2015
5370,Paper,85.056,3,9/10/2017
5378,Envelopes,348.488,7,12/5/2014
5379,Storage,172.736,4,12/5/2014
5385,Phones,358.2,3,6/26/2017
5386,Phones,545.916,14,6/26/2017
5392,Labels,22.5,6,11/19/2014
5393,Labels,9.96,2,11/19/2014
5394,Binders,213.08,7,11/19/2014
5395,Bookcases,1025.88,6,11/19/2014
5399,Binders,2.907,3,9/27/2016
5403,Binders,24.672,4,8/24/2017
5404,Binders,3.744,1,8/24/2017
5421,Phones,280.782,3,3/31/2016
5422,Accessories,31.984,2,3/31/2016
5425,Art,3.52,2,1/20/2017
5431,Appliances,161.568,2,10/21/2017
5432,Paper,4.064,1,10/21/2017
5433,Binders,6.216,4,10/21/2017
5440,Binders,588.784,2,4/4/2016
5443,Accessories,99.6,1,4/17/2015
5444,Binders,62.296,13,4/17/2015
5445,Art,10.71,3,4/17/2015
5447,Phones,33.0,6,8/26/2016
5448,Accessories,249.95,5,8/26/2016
5455,Storage,8.384,1,4/28/2017
5456,Art,6.848,2,4/28/2017
5471,Appliances,123.92,5,5/30/2016
5479,Binders,128.4,3,11/20/2016
5496,Binders,7.656,4,9/4/2015
5497,Accessories,63.92,2,6/12/2017
5498,Art,6.56,2,7/15/2017
5499,Labels,7.83,3,7/15/2017
5500,Accessories,41.9,2,7/15/2017
5501,Chairs,664.146,6,7/15/2017
5502,Paper,8.96,2,7/15/2017
5503,Furnishings,3.312,1,11/2/2017
5504,Appliances,20.136,3,11/2/2017
5505,Envelopes,8.856,3,11/2/2017
5506,Phones,859.2,4,11/2/2017
5514,Phones,239.97,3,5/30/2015
5515,Appliances,160.32,2,5/30/2015
5516,Phones,128.85,3,5/30/2015
5518,Chairs,239.96,10,12/4/2017
5519,Furnishings,54.768,2,12/4/2017
5520,Art,13.392,3,12/4/2017
5521,Paper,23.92,5,12/4/2017
5522,Accessories,255.968,4,12/4/2017
5528,Paper,37.94,2,5/8/2015
5546,Storage,67.4,5,9/22/2017
5572,Paper,98.376,3,12/5/2014
5573,Binders,29.94,4,12/5/2014
5574,Paper,17.472,3,12/5/2014
5575,Phones,36.738,1,12/5/2014
5576,Phones,179.94,2,12/5/2014
5582,Furnishings,19.98,1,10/4/2017
5583,Art,8.0,5,5/9/2016
5585,Storage,83.56,4,11/30/2017
5586,Phones,546.06,3,11/30/2017
5587,Storage,269.49,3,11/30/2017
5592,Chairs,245.98,2,10/13/2014
5593,Binders,18.94,1,10/13/2014
5594,Binders,59.913,7,11/19/2017
5595,Phones,391.98,2,9/24/2017
5596,Phones,437.85,3,9/24/2017
5597,Binders,68.62,2,9/25/2015
5598,Supplies,25.02,3,2/13/2017
5599,Art,10.71,3,2/13/2017
5600,Art,55.984,2,10/3/2014
5601,Envelopes,14.48,5,10/3/2014
5602,Accessories,142.488,3,10/3/2014
5605,Binders,590.352,6,12/3/2015
5608,Art,11.05,5,3/25/2017
5611,Accessories,53.04,3,10/5/2015
5614,Storage,117.96,2,2/2/2016
5615,Art,21.3,5,8/23/2016
5616,Appliances,1040.8,5,8/23/2016
5617,Art,29.34,6,8/23/2016
5630,Tables,815.292,9,8/21/2016
5634,Binders,10.528,7,9/23/2016
5641,Paper,28.8,9,9/23/2014
5642,Art,11.12,4,4/2/2017
5646,Furnishings,74.45,5,4/14/2017
5653,Paper,40.99,1,10/6/2017
5664,Art,18.656,2,7/21/2016
5665,Binders,11.088,7,7/21/2016
5666,Storage,66.688,1,7/21/2016
5667,Storage,99.488,2,7/21/2016
5691,Art,27.36,9,12/10/2015
5692,Paper,44.75,5,12/10/2015
5693,Phones,134.99,1,12/10/2015
5694,Paper,26.4,5,12/10/2015
5695,Chairs,542.94,3,12/10/2015
5701,Envelopes,40.752,3,11/24/2016
5702,Accessories,139.96,5,11/24/2016
5703,Art,2.624,1,12/14/2014
5704,Tables,136.53,1,12/14/2014
5705,Accessories,263.96,1,12/14/2014
5706,Supplies,11.64,3,11/3/2014
5707,Binders,40.176,3,9/22/2017
5708,Furnishings,79.44,3,5/8/2015
5709,Supplies,357.93,3,5/8/2015
5710,Chairs,127.764,2,5/8/2015
5711,Copiers,2799.944,7,5/8/2015
5712,Paper,19.44,3,5/8/2015
5714,Phones,5.94,3,3/1/2014
5726,Accessories,899.91,9,9/25/2015
5733,Bookcases,638.82,9,6/29/2017
5734,Supplies,30.69,3,6/29/2017
5735,Furnishings,25.16,2,6/29/2017
5736,Binders,13.92,3,6/29/2014
5750,Phones,74.95,5,11/18/2017
5764,Chairs,1448.82,10,11/3/2015
5769,Labels,3.15,1,2/25/2015
5770,Paper,22.72,4,2/25/2015
5777,Binders,15.528,3,12/4/2016
5796,Storage,1395.54,9,9/29/2014
5797,Furnishings,117.36,4,9/29/2014
5798,Labels,18.9,3,9/29/2014
5799,Paper,77.52,2,9/29/2014
5804,Art,10.272,3,5/12/2017
5814,Paper,19.44,3,7/2/2015
5816,Phones,279.96,4,11/26/2014
5817,Binders,12.912,3,11/26/2014
5818,Binders,17.088,4,11/26/2014
5819,Labels,93.15,9,11/26/2014
5820,Labels,11.52,4,11/26/2014
5825,Appliances,26.136,3,5/2/2014
5826,Paper,419.4,4,9/3/2017
5827,Chairs,90.801,1,9/3/2017
5828,Chairs,181.764,2,9/3/2017
5829,Art,5.56,2,9/3/2017
5861,Paper,7.968,2,4/29/2015
5865,Appliances,79.47,3,8/5/2014
5866,Art,4.56,2,8/5/2014
5867,Chairs,1133.35,5,8/5/2014
5868,Art,4.672,1,1/4/2016
5869,Binders,104.58,6,1/4/2016
5876,Art,11.736,3,4/7/2015
5877,Binders,447.86,7,5/21/2014
5878,Paper,17.94,3,5/21/2014
5879,Appliances,245.88,6,5/21/2014
5880,Paper,192.16,4,9/5/2016
5888,Storage,42.76,1,10/8/2017
5890,Binders,25.06,2,4/14/2016
5902,Furnishings,31.56,3,11/27/2016
5914,Storage,14.9,5,9/17/2015
5915,Labels,87.71,7,9/17/2015
5916,Chairs,199.764,2,9/17/2015
5917,Storage,94.6,4,9/17/2015
5918,Bookcases,4228.704,6,9/17/2015
5919,Bookcases,2003.92,5,9/17/2015
5920,Phones,209.97,3,9/17/2015
5921,Accessories,659.9,2,9/17/2015
5922,Paper,110.96,2,9/17/2015
5923,Phones,67.8,4,9/17/2015
5924,Tables,313.176,2,11/26/2016
5930,Bookcases,87.21,3,7/7/2017
5931,Paper,15.552,3,7/7/2017
5932,Phones,683.988,2,7/7/2017
5933,Storage,13.392,3,7/7/2017
5934,Accessories,16.776,3,7/7/2017
5935,Accessories,527.92,2,7/7/2017
5954,Art,10.5,5,3/30/2014
5955,Furnishings,23.968,2,11/11/2014
5956,Bookcases,521.96,4,11/11/2014
5968,Paper,81.98,2,1/15/2016
5973,Bookcases,240.784,1,2/6/2017
5974,Appliances,414.96,2,12/25/2015
5983,Paper,12.96,2,11/21/2016
5984,Paper,20.544,6,9/16/2017
5994,Storage,64.96,5,12/11/2016
5995,Supplies,13.52,2,12/11/2016
5996,Chairs,458.43,5,12/11/2016
5997,Appliances,387.136,4,12/11/2016
5998,Tables,328.59,3,12/11/2016
6006,Chairs,109.764,2,11/2/2015
6007,Phones,128.85,3,12/11/2017
6020,Appliances,91.92,5,10/5/2014
6024,Accessories,69.98,2,4/24/2017
6025,Appliances,646.272,8,8/24/2017
6026,Paper,10.368,2,8/24/2017
6032,Furnishings,21.12,4,12/25/2016
6033,Supplies,54.9,5,4/23/2017
6053,Paper,11.952,3,9/23/2016
6054,Furnishings,28.0,4,9/23/2016
6055,Binders,12.201,7,9/23/2016
6058,Envelopes,11.36,2,3/2/2014
6059,Paper,36.4,5,3/2/2014
6060,Accessories,27.968,2,12/30/2014
6061,Storage,142.04,4,4/10/2015
6062,Art,14.67,3,4/10/2015
6066,Labels,23.904,6,4/5/2015
6071,Labels,17.544,3,8/13/2017
6077,Accessories,468.9,6,9/1/2016
6078,Accessories,72.48,2,9/1/2016
6079,Supplies,10.95,3,9/1/2016
6080,Furnishings,191.82,3,9/1/2016
6091,Chairs,272.646,3,9/20/2017
6092,Accessories,212.8,2,9/20/2017
6093,Paper,38.52,9,9/20/2017
6094,Accessories,72.64,2,9/20/2017
6095,Storage,45.4,4,9/20/2017
6096,Paper,13.76,2,9/20/2017
6097,Chairs,80.991,1,9/20/2017
6098,Binders,11.784,3,9/20/2017
6099,Fasteners,4.36,2,9/20/2017
6100,Chairs,2888.127,11,9/20/2017
6101,Phones,1299.66,2,9/20/2017
6102,Chairs,2254.41,5,9/20/2017
6103,Phones,104.85,3,9/20/2017
6104,Accessories,59.97,3,9/20/2017
6105,Tables,314.532,2,8/22/2017
6111,Chairs,1474.802,7,11/12/2016
6112,Appliances,110.096,2,11/12/2016
6113,Fasteners,16.752,6,11/12/2016
6114,Chairs,1537.074,9,11/12/2016
6115,Chairs,449.372,2,11/12/2016
6117,Phones,2279.96,4,11/13/2016
6118,Labels,14.94,3,11/13/2016
6128,Chairs,327.996,6,3/31/2016
6132,Chairs,767.214,14,12/27/2014
6141,Paper,274.8,5,7/9/2017
6142,Storage,195.64,4,7/9/2017
6143,Phones,257.98,2,7/9/2017
6144,Art,119.04,6,7/9/2017
6154,Furnishings,51.968,2,4/20/2017
6155,Storage,51.336,3,4/20/2017
6156,Storage,332.704,1,4/20/2017
6157,Furnishings,42.408,3,4/20/2017
6171,Binders,34.248,3,12/19/2016
6172,Art,3.52,2,12/19/2016
6186,Art,106.8,10,8/7/2015
6187,Storage,70.95,3,11/15/2015
6188,Binders,34.944,6,11/15/2015
6189,Art,119.04,6,11/15/2015
6191,Furnishings,799.56,9,12/24/2016
6196,Phones,329.988,2,10/21/2017
6197,Storage,71.376,3,10/21/2017
6204,Phones,235.152,8,10/21/2016
6205,Furnishings,7.712,2,12/1/2017
6209,Storage,51.168,2,9/29/2017
6216,Furnishings,68.16,3,11/28/2015
6217,Envelopes,62.24,8,11/28/2015
6229,Phones,110.376,4,1/22/2016
6230,Accessories,55.176,3,1/22/2016
6237,Envelopes,57.576,3,2/23/2016
6238,Binders,26.336,4,1/22/2016
6242,Furnishings,247.44,8,5/28/2017
6258,Supplies,384.592,2,11/2/2017
6259,Envelopes,22.92,3,3/28/2015
6262,Labels,41.4,4,7/23/2017
6268,Phones,311.98,2,10/1/2015
6269,Binders,22.45,5,10/1/2015
6281,Labels,5.904,2,5/12/2017
6282,Furnishings,63.824,2,11/20/2015
6283,Storage,141.552,3,11/20/2015
6286,Tables,661.176,2,10/21/2016
6295,Binders,33.552,1,9/16/2014
6296,Appliances,,6,12/28/2014
6297,Storage,704.25,5,12/28/2014
6298,Paper,141.76,4,12/28/2014
6305,Paper,6.68,1,5/5/2017
6313,Storage,579.51,3,2/16/2017
6314,Phones,14.99,1,2/16/2017
6322,Binders,7.752,3,10/13/2014
6324,Machines,65.97,3,6/17/2014
6335,Paper,49.12,4,7/11/2014
6336,Binders,18.28,5,7/11/2014
6339,Phones,87.8,4,10/5/2017
6340,Chairs,221.382,2,10/5/2017
6341,Machines,5199.96,4,10/5/2017
6342,Storage,156.512,4,12/31/2016
6343,Accessories,119.85,3,3/7/2015
6344,Binders,30.44,2,3/7/2015
6345,Binders,69.28,2,3/7/2015
6346,Phones,587.97,3,3/7/2015
6347,Labels,24.55,5,10/20/2017
6353,Binders,2.412,1,9/13/2015
6354,Appliances,8.39,1,9/6/2015
6355,Phones,337.98,2,9/6/2015
6356,Storage,83.92,5,10/6/2014
6366,Phones,41.22,1,4/4/2017
6367,Supplies,240.37,1,4/4/2017
6368,Phones,119.02,2,4/4/2017
6371,Bookcases,113.568,2,11/21/2016
6372,Furnishings,83.92,4,10/3/2017
6373,Art,6.63,3,10/3/2017
6374,Accessories,371.97,3,10/3/2017
6377,Labels,4.928,2,10/7/2016
6379,Accessories,99.99,1,4/10/2017
6380,Storage,286.15,5,4/10/2017
6382,Bookcases,299.975,5,3/29/2016
6383,Phones,158.376,4,3/29/2016
6392,Paper,14.62,2,12/14/2016
6393,Labels,5.76,2,12/14/2016
6394,Fasteners,21.48,6,12/14/2016
6395,Furnishings,396.92,4,12/14/2016
6396,Storage,17.15,1,12/14/2016
6397,Binders,23.12,2,12/14/2016
6399,Phones,824.95,5,8/6/2017
6400,Labels,24.64,8,8/6/2017
6401,Art,227.88,6,8/6/2017
6417,Phones,108.576,4,3/8/2016
6418,Fasteners,5.984,2,3/8/2016
6425,Paper,19.44,3,8/19/2017
6426,Copiers,8399.976,4,5/23/2016
6427,Binders,6.294,1,5/23/2016
6428,Paper,10.368,2,5/23/2016
6429,Phones,122.382,3,5/23/2016
6440,Chairs,589.41,5,10/4/2014
6441,Art,34.7,5,10/13/2016
6442,Storage,99.87,3,10/13/2016
6443,Paper,37.94,2,10/13/2016
6444,Labels,24.9,5,10/13/2016
6445,Furnishings,82.26,3,10/13/2016
6450,Binders,10.76,2,9/25/2015
6451,Paper,45.68,2,9/25/2015
6452,Art,6.7,1,9/25/2015
6457,Phones,135.99,1,8/5/2014
6458,Art,15.96,7,8/5/2014
6459,Art,3.76,2,5/14/2017
6460,Art,14.7,5,5/14/2017
6461,Art,37.2,5,5/14/2017
6462,Accessories,89.97,3,5/14/2017
6463,Chairs,261.96,2,5/14/2017
6464,Labels,74.0,5,5/14/2017
6468,Storage,2079.4,5,12/2/2016
6469,Phones,629.95,5,12/2/2016
6470,Furnishings,72.42,6,12/2/2016
6475,Bookcases,61.96,4,1/14/2014
6484,Tables,384.768,2,6/3/2017
6485,Machines,78.66,6,6/3/2017
6486,Paper,45.36,4,6/3/2017
6490,Paper,32.4,5,9/19/2017
6491,Furnishings,103.936,4,9/15/2014
6502,Phones,539.964,6,11/2/2014
6503,Phones,50.232,7,11/2/2014
6504,Binders,19.242,3,11/2/2014
6505,Storage,1247.64,3,11/17/2017
6507,Paper,19.136,4,10/9/2016
6508,Furnishings,332.832,4,10/9/2016
6509,Paper,279.9,5,12/20/2017
6510,Binders,50.352,3,12/20/2017
6511,Paper,34.02,3,12/20/2017
6524,Labels,10.08,2,7/7/2016
6525,Phones,59.994,1,7/7/2016
6526,Binders,5.715,5,7/7/2016
6527,Binders,9.42,5,7/7/2016
6528,Copiers,1999.96,4,12/23/2016
6529,Storage,216.4,4,12/22/2014
6535,Binders,2152.776,3,11/17/2014
6536,Bookcases,4007.84,10,11/17/2014
6539,Phones,158.99,1,10/25/2015
6540,Chairs,291.1,5,10/25/2015
6545,Binders,58.17,5,5/14/2017
6546,Labels,5.04,2,5/14/2017
6547,Paper,24.784,1,5/14/2017
6551,Chairs,327.564,4,11/1/2015
6559,Chairs,1522.638,9,6/5/2015
6563,Binders,16.14,3,5/7/2014
6564,Tables,194.25,2,5/7/2014
6565,Art,8.64,3,5/7/2014
6566,Chairs,872.32,4,5/7/2014
6574,Storage,563.4,4,11/25/2016
6575,Machines,319.92,8,11/25/2016
6594,Binders,33.568,2,6/13/2016
6596,Binders,11.76,5,4/23/2017
6597,Paper,5.344,1,4/23/2017
6600,Furnishings,60.72,3,12/2/2014
6601,Paper,146.82,3,12/2/2014
6602,Chairs,239.84,8,12/2/2014
6603,Labels,15.66,6,12/2/2014
6610,Storage,89.82,6,3/10/2015
6627,Machines,6999.96,4,12/14/2014
6629,Phones,279.86,14,9/19/2015
6638,Art,6.99,3,11/27/2017
6639,Binders,107.424,6,11/27/2017
6640,Tables,1421.664,8,10/31/2014
6661,Art,39.66,2,8/8/2015
6662,Appliances,113.92,2,8/8/2015
6663,Binders,447.86,7,8/8/2015
6667,Furnishings,42.85,5,5/12/2017
6668,Labels,6.16,2,5/12/2017
6669,Supplies,17.0,2,5/12/2017
6670,Accessories,87.4,5,5/12/2017
6680,Storage,10.9,1,9/2/2017
6681,Paper,79.92,4,9/2/2017
6682,Paper,146.82,3,9/2/2017
6694,Paper,164.88,3,9/30/2017
6696,Binders,415.176,3,12/2/2016
6697,Binders,35.232,3,12/2/2016
6698,Paper,54.96,1,12/2/2016
6708,Labels,7.83,3,4/13/2014
6712,Art,9.912,3,8/18/2017
6724,Fasteners,14.82,6,9/4/2017
6744,Paper,35.88,6,2/16/2015
6745,Accessories,479.952,6,6/16/2017
6746,Art,23.92,5,6/16/2017
6747,Phones,629.95,5,11/13/2017
6748,Binders,14.952,1,12/11/2017
6749,Paper,17.94,3,12/11/2017
6750,Phones,116.98,2,12/11/2017
6751,Chairs,121.96,2,6/28/2016
6752,Appliances,8.74,2,6/28/2016
6753,Paper,61.96,2,6/28/2016
6754,Binders,7.96,2,6/28/2016
6755,Appliances,275.24,4,6/28/2016
6756,Furnishings,47.4,5,9/15/2017
6757,Chairs,512.96,4,9/15/2017
6758,Phones,395.94,6,9/15/2017
6759,Storage,81.96,2,9/15/2017
6761,Storage,272.94,3,6/26/2017
6762,Chairs,253.764,2,7/24/2016
6769,Binders,196.21,7,8/12/2014
6776,Paper,17.64,4,3/29/2015
6778,Accessories,449.91,9,1/28/2017
6779,Bookcases,344.94,3,9/3/2016
6780,Furnishings,14.76,2,9/3/2016
6781,Binders,12.76,2,9/3/2016
6782,Labels,58.48,8,9/3/2016
6783,Furnishings,20.096,4,7/25/2017
6784,Supplies,37.752,3,7/25/2017
6785,Tables,138.588,1,7/25/2017
6786,Storage,259.92,5,7/25/2017
6787,Paper,20.736,4,7/25/2017
6793,Binders,62.94,3,8/15/2014
6810,Binders,3.882,2,9/14/2017
6811,Machines,12.585,1,9/14/2017
6812,Chairs,113.372,2,9/14/2017
6813,Binders,18.312,4,9/14/2017
6814,Furnishings,127.936,8,9/14/2017
6815,Machines,241.17,2,9/14/2017
6831,Phones,197.97,3,12/24/2016
6832,Appliances,17.48,4,7/21/2017
6838,Art,11.12,4,7/6/2015
6841,Binders,14.832,3,12/6/2015
6886,Accessories,37.056,4,9/10/2017
6887,Phones,259.896,2,9/10/2017
6898,Binders,10.782,3,8/18/2017
6901,Accessories,559.93,7,9/7/2015
6910,Binders,2.502,3,9/13/2014
6920,Binders,24.588,2,5/21/2015
6922,Envelopes,16.98,1,4/4/2017
6925,Paper,23.66,7,11/30/2015
6926,Bookcases,681.408,12,11/30/2015
6932,Phones,13.494,1,7/14/2014
6933,Phones,23.988,2,7/14/2014
6934,Furnishings,31.984,2,7/14/2014
6935,Art,41.584,2,7/14/2014
6940,Binders,102.368,2,6/26/2017
6941,Supplies,28.4,5,6/26/2017
6942,Storage,713.88,4,6/26/2017
6943,Paper,68.52,3,6/26/2017
6945,Binders,11.12,4,9/23/2014
6946,Bookcases,523.92,5,9/30/2016
6950,Binders,58.408,7,11/19/2017
6951,Tables,79.974,3,11/19/2017
6969,Phones,824.97,3,10/16/2015
6981,Fasteners,5.92,4,11/7/2014
6982,Paper,30.18,3,11/7/2014
7006,Chairs,205.164,2,11/1/2015
7008,Binders,12.828,2,8/21/2015
7009,Chairs,598.458,3,8/21/2015
7010,Furnishings,25.984,1,8/21/2015
7011,Binders,17.96,5,5/23/2014
7012,Supplies,5.04,2,5/23/2014
7013,Appliances,208.16,1,5/23/2014
7019,Labels,25.83,7,6/23/2016
7026,Phones,227.46,6,2/6/2017
7027,Binders,46.24,4,2/6/2017
7028,Labels,5.22,2,1/29/2017
7030,Storage,28.14,3,11/11/2016
7031,Accessories,36.0,2,11/11/2016
7032,Art,92.94,3,11/11/2016
7033,Chairs,245.646,3,11/11/2016
7034,Binders,55.008,3,11/11/2016
7035,Binders,35.232,3,11/11/2016
7040,Storage,166.72,2,12/17/2017
7041,Binders,24.816,3,12/17/2017
7042,Furnishings,124.36,2,12/17/2017
7043,Copiers,599.97,5,7/18/2017
7044,Chairs,198.744,4,7/18/2017
7045,Supplies,9.184,2,7/18/2017
7065,Appliances,32.67,3,2/4/2017
7086,Binders,8.595,5,9/25/2017
7087,Supplies,190.896,2,9/25/2017
7096,Binders,146.688,6,8/19/2016
7097,Binders,276.784,2,8/19/2016
7098,Binders,25.32,5,8/19/2016
7099,Paper,318.96,9,11/6/2017
7100,Paper,212.64,6,12/26/2015
7103,Binders,6.57,3,9/21/2014
7105,Chairs,760.116,6,6/19/2017
7106,Furnishings,38.784,3,6/19/2017
7107,Accessories,122.328,9,6/19/2017
7108,Phones,25.98,2,4/19/2016
7109,Art,3.28,2,4/19/2016
7110,Storage,459.88,4,4/19/2016
7111,Supplies,7.76,2,4/19/2016
7112,Art,71.96,2,4/19/2016
7113,Supplies,54.9,5,4/19/2016
7114,Binders,9.28,2,4/19/2016
7119,Paper,17.94,3,2/13/2017
7124,Furnishings,10.02,3,8/9/2015
7125,Paper,144.12,3,8/9/2015
7128,Paper,16.45,5,11/14/2016
7129,Furnishings,19.92,4,11/14/2016
7144,Phones,776.85,5,3/11/2017
7145,Binders,12.294,1,3/11/2017
7146,Tables,154.764,3,3/11/2017
7147,Storage,43.28,1,3/11/2017
7148,Paper,92.94,3,6/12/2016
7149,Appliances,52.56,3,6/12/2016
7157,Labels,4.91,1,4/29/2017
7164,Envelopes,247.84,8,4/22/2014
7165,Binders,9.912,3,4/22/2014
7166,Storage,69.52,2,9/19/2016
7171,Chairs,145.764,2,10/8/2017
7178,Binders,2.202,2,5/4/2017
7179,Binders,9.396,3,5/4/2017
7180,Phones,89.97,3,11/14/2016
7182,Accessories,40.0,2,12/27/2016
7184,Chairs,908.82,9,4/21/2017
7199,Art,11.96,2,8/11/2015
7200,Phones,138.0,2,8/11/2015
7203,Furnishings,756.8,5,10/28/2016
7205,Art,6.08,2,9/10/2015
7221,Binders,274.491,3,1/9/2017
